Facility,State,County / Name of Facility,"Confirmed Cases 
(Staff)",Confirmed Cases (Residents),"Confirmed Deaths
(Staff)","Confirmed Deaths
(Residents)",Staff Recovered,Residents Recovered,"Date 
(last updated)",Source(s),Additional Notes,Coder
Prison,Michigan,Marquette Branch Prison,0,0,0,0,,0,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,Michigan Reformatory,0,0,0,0,,0,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,Muskegon Correctional Facility,0,0,0,0,,0,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,Newberry Correctional Facility,0,1,0,0,,0,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,Oaks Correctional Facilty,0,0,0,0,,0,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,Parnall Correctional Facility,73,177,0,9,,25,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,Richard A. Handlon Correctional Facility,0,0,0,0,,0,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,Saginaw Correctional Facility,2,1,0,0,,0,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,St. Louis Correctional Facility,0,0,0,0,,0,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,Thumb Correctional Facility,11,50,0,1,,0,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,Women's Huron Valley Correctional Facility,21,85,0,3,,0,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Michigan,Woodland Center Correctional Facility,15,8,0,1,,1,5/2/20,https://medium.com/@MichiganDOC/mdoc-takes-steps-to-prevent-spread-of-coronavirus-covid-19-250f43144337,"(4/19/20) website updated to report the death of a word processing assistant at Lahser Probation Office, did not add to sheet b/c non-custodial  (4/1/20) One death, plus 24 staff infected: ( https://www.mlive.com/public-interest/2020/04/first-michigan-prison-employee-dies-from-coronavirus-24-others-test-positive.html )",KP
Prison,Minnesota,State-Wide (for staff count),,,,,,,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,Togo,0,0,,0,,0,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,Moose Lake,31,34,,0,,40,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,Rush City,0,0,,0,,0,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,St. Cloud,0,0,,0,,0,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,Lino Lakes,2,1,,0,,0,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,Stillwater,1,0,,0,,0,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,Oak Park Heights,0,0,,0,,0,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,Shakopee,1,0,,0,,0,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,Faribault,0,0,,0,,0,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,Willow River,4,47,,0,,0,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Minnesota,Red Wing,2,0,,0,,0,5/2/20,https://mn.gov/doc/about/covid-19-updates/,(4/10/20) removed 1 officer at Moose Lake based on 4/9 article's representing total number b/t moose lake and red wing juvenile (4/9/20) article says 13 staff are positive between Moose Lake prison and Red Wing Juvenile. Doesn't give exact breakdown though (https://www.mprnews.org/story/2020/04/09/mn-prison-officials-early-inmate-releases-possible-for-covid19 ),KP
Prison,Mississippi,State-Wide (for non-specific facilities),4,,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,"Mississippi State Penitentiary, Parchman",,2,,1,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,"Central Mississippi Correctional Institution, Pearl",,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,"South Mississippi Correctional Institution, Leakesville",,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,"East Mississippi Correctional Facility, Meridian",,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,"Marshall County Correctional Facility, Holly Springs",,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,"Wilkinson County Correctional Facility, Woodville",,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,Alcorn County Correctional Facility,,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,Bolivar County Correctional Facility,,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,Carroll-Montgomery County Correctional Facility,,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,Chickasaw County Correctional Facility,,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,George County Correctional Facility,,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,Holmes-Humphreys County Correctional Facility,,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,Issaquena County Correctional Facility,,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
Prison,Mississippi,Jefferson-Franklin County Correctional Facility,,0,,,,,5/2/20,https://www.mdoc.ms.gov/Pages/COVID-19-Information-and-Updates.aspx,"(4/30/20) resident death at central mississippi CF. Not confirmed to be COVID-19 yet so not coding him in yet ( https://www.washingtontimes.com/news/2020/apr/30/mississippi-inmate-dies-after-days-of-hospitalizat/ ) ----- (4/29/20) able to access tracker for first time, says it was last updated April 24  (4/28/20) covid update on DOC website says 2 positives at state pen and 2 at Winston-Choctaw County Regional CF ( https://www.mdoc.ms.gov/Pages/MDOC-COVID-19-Update.aspx ) ----- (4/13/20) article says 1 resident death/infection at Mississippi State Penitentiary ( https://www.miamiherald.com/news/article241978051.html ) ----- (4/6/20) article says 3 staff test positive. 3 residents tested, 2 negative and 1 pending (https://www.clarionledger.com/story/news/2020/04/06/two-mississippi-prison-system-employees-test-positive-coronavirus/5117825002/ ) https://www.mdoc.ms.gov/Documents/COVID-19%20Questions%20and%20Answers.pdf

As of 3/20, no cases: https://www.clarionledger.com/story/news/2020/03/20/coronavirus-adds-mississippi-prison-systems-deadly-problems/5073162002/",KP
